date;negativeSentiment;maelstromValue
2023-11-17 00:00:00;2238,000000;0,699995
2023-11-18 00:00:00;2585,000000;0,699994
2023-11-19 00:00:00;2032,000000;0,699994
2023-11-20 00:00:00;4212,000000;0,699993
2023-11-21 00:00:00;8,000000;0,699992
2023-11-26 00:00:00;12426,000000;0,699991
2023-11-27 00:00:00;9419,000000;0,699991
2023-11-28 00:00:00;34,000000;0,699990
2023-12-01 00:00:00;948,000000;0,699989
2023-12-02 00:00:00;6633,000000;0,699989
2023-12-03 00:00:00;3268,000000;0,699988
2023-12-04 00:00:00;7558,000000;0,699987
2023-12-05 00:00:00;20,000000;0,699986
2023-12-07 00:00:00;7,000000;0,699986
2023-12-08 00:00:00;5213,000000;0,699985
2023-12-09 00:00:00;2157,000000;0,699984
2023-12-10 00:00:00;4162,000000;0,699984
2023-12-11 00:00:00;14,000000;0,699983
2023-12-13 00:00:00;1189,000000;0,699982
2023-12-14 00:00:00;3825,000000;0,699981
2023-12-15 00:00:00;2757,000000;0,699981
2023-12-16 00:00:00;3367,000000;0,699980
2023-12-17 00:00:00;3370,000000;0,699979
2023-12-18 00:00:00;10,000000;0,699979
2023-12-21 00:00:00;3384,000000;0,699978
2023-12-22 00:00:00;2609,000000;0,699977
2023-12-23 00:00:00;1522,000000;0,699976
2023-12-24 00:00:00;1969,000000;0,699976
2023-12-25 00:00:00;3,000000;0,699975
2023-12-29 00:00:00;2408,000000;0,699974
2023-12-30 00:00:00;2882,000000;0,699974
2023-12-31 00:00:00;1968,000000;0,699973
2024-01-01 00:00:00;2,000000;0,699972
2024-01-05 00:00:00;1698,000000;0,699971
2024-01-06 00:00:00;2584,000000;0,699971
2024-01-07 00:00:00;2415,000000;0,699970
2024-01-08 00:00:00;3,000000;0,699969
2024-01-12 00:00:00;2909,000000;0,699969
2024-01-13 00:00:00;3725,000000;0,699968
2024-01-14 00:00:00;3312,000000;0,699967
2024-01-15 00:00:00;18,000000;0,699966
2024-01-18 00:00:00;3866,000000;0,699966
2024-01-19 00:00:00;3639,000000;0,699965
2024-01-20 00:00:00;1793,000000;0,699964
2024-01-21 00:00:00;2733,000000;0,699964
2024-01-22 00:00:00;4,000000;0,699963
2024-01-25 00:00:00;3762,000000;0,699962
2024-01-26 00:00:00;5537,000000;0,699961
2024-01-27 00:00:00;4197,000000;0,699961
2024-01-28 00:00:00;2310,000000;0,699960
2024-01-29 00:00:00;5,000000;0,699959
2024-01-30 00:00:00;417,000000;0,699959
2024-01-31 00:00:00;3290,000000;0,699958
2024-02-01 00:00:00;1801,000000;0,699957
2024-02-02 00:00:00;1623,000000;0,699956
2024-02-03 00:00:00;1223,000000;0,699956
2024-02-04 00:00:00;2306,000000;0,699955
2024-02-05 00:00:00;9,000000;0,699954
2024-02-08 00:00:00;1564,000000;0,699954
2024-02-09 00:00:00;4227,000000;0,699953
2024-02-10 00:00:00;3725,000000;0,699952
2024-02-11 00:00:00;1599,000000;0,699951
2024-02-12 00:00:00;4,000000;0,699951
2024-02-15 00:00:00;729,000000;0,699950
2024-02-16 00:00:00;2478,000000;0,699949
2024-02-17 00:00:00;2725,000000;0,699949
2024-02-18 00:00:00;5581,000000;0,699948
2024-02-19 00:00:00;8,000000;0,699947
2024-02-23 00:00:00;3289,000000;0,699946
2024-02-24 00:00:00;2082,000000;0,699946
2024-02-25 00:00:00;5442,000000;0,699945
2024-02-26 00:00:00;3,000000;0,699944
2024-02-29 00:00:00;1947,000000;0,699944
2024-03-01 00:00:00;3395,000000;0,699943
2024-03-02 00:00:00;4697,000000;0,699942
2024-03-03 00:00:00;2541,000000;0,699941
2024-03-04 00:00:00;11,000000;0,699941
2024-03-07 00:00:00;5230,000000;0,699940
2024-03-08 00:00:00;2971,000000;0,699939
2024-03-09 00:00:00;1801,000000;0,699939
2024-03-10 00:00:00;1135,000000;0,699938
2024-03-11 00:00:00;3,000000;0,699937
2024-03-14 00:00:00;2299,000000;0,699936
2024-03-15 00:00:00;2345,000000;0,699936
2024-03-16 00:00:00;4177,000000;0,699935
2024-03-17 00:00:00;3040,000000;0,699934
2024-03-18 00:00:00;3,000000;0,699934
2024-03-21 00:00:00;4138,000000;0,699933
2024-03-22 00:00:00;3215,000000;0,699932
2024-03-23 00:00:00;2066,000000;0,699931
2024-03-24 00:00:00;1819,000000;0,699931
2024-03-25 00:00:00;0,000000;0,699930
2024-03-28 00:00:00;513,000000;0,699929
2024-03-29 00:00:00;2482,000000;0,699929
2024-03-30 00:00:00;4314,000000;0,699928
2024-03-31 00:00:00;5020,000000;0,699927
2024-04-01 00:00:00;147,000000;0,699926
2024-04-04 00:00:00;2377,000000;0,699926
2024-04-05 00:00:00;2332,000000;0,699925
2024-04-06 00:00:00;3217,000000;0,699924
2024-04-07 00:00:00;1793,000000;0,699924
2024-04-08 00:00:00;64,000000;0,699923
2024-04-12 00:00:00;4331,000000;0,699922
2024-04-13 00:00:00;2300,000000;0,699921
2024-04-14 00:00:00;3051,000000;0,699921
2024-04-15 00:00:00;149,000000;0,699920
2024-04-18 00:00:00;1961,000000;0,699919
2024-04-19 00:00:00;2968,000000;0,699918
2024-04-20 00:00:00;1643,000000;0,699918
2024-04-21 00:00:00;946,000000;0,699917
2024-04-22 00:00:00;42,000000;0,699916
2024-04-25 00:00:00;1267,000000;0,699916
2024-04-26 00:00:00;5208,000000;0,699915
2024-04-27 00:00:00;4757,000000;0,699914
2024-04-28 00:00:00;1498,000000;0,699913
2024-04-29 00:00:00;33,000000;0,699913
2024-05-02 00:00:00;114,000000;0,699912
2024-05-03 00:00:00;3587,000000;0,699911
2024-05-04 00:00:00;1714,000000;0,699911
2024-05-05 00:00:00;3865,000000;0,699910
2024-05-06 00:00:00;123,000000;0,699909
2024-05-09 00:00:00;1064,000000;0,699908
2024-05-10 00:00:00;2686,000000;0,699908
2024-05-11 00:00:00;1594,000000;0,699907
2024-05-12 00:00:00;1390,000000;0,699906
2024-05-13 00:00:00;41,000000;0,699906
2024-05-16 00:00:00;1296,000000;0,699905
2024-05-17 00:00:00;1807,000000;0,699904
2024-05-18 00:00:00;1634,000000;0,699903
2024-05-19 00:00:00;2832,000000;0,699903
2024-05-20 00:00:00;111,000000;0,699902
2024-05-24 00:00:00;1814,000000;0,699901
2024-05-25 00:00:00;3749,000000;0,699901
2024-05-26 00:00:00;5542,000000;0,699900
2024-05-27 00:00:00;156,000000;0,699899
2024-05-31 00:00:00;5932,000000;0,699898
2024-06-01 00:00:00;6650,000000;0,699898
2024-06-02 00:00:00;3115,000000;0,699897
2024-06-03 00:00:00;57,000000;0,699896
2024-06-06 00:00:00;279,000000;0,699896
2024-06-07 00:00:00;1899,000000;0,699895
2024-06-08 00:00:00;1504,000000;0,699894
2024-06-09 00:00:00;2051,000000;0,699893
2024-06-10 00:00:00;104,000000;0,699893
2024-06-13 00:00:00;3287,000000;0,699892
2024-06-14 00:00:00;3079,000000;0,699891
2024-06-15 00:00:00;1609,000000;0,699891
2024-06-16 00:00:00;2715,000000;0,699890
2024-06-17 00:00:00;64,000000;0,699889
2024-06-21 00:00:00;576,000000;0,699888
2024-06-22 00:00:00;5240,000000;0,699888
2024-06-23 00:00:00;5503,000000;0,699887
2024-06-24 00:00:00;182,000000;0,699886
2024-06-28 00:00:00;7525,000000;0,699886
2024-06-29 00:00:00;7844,000000;0,699885
2024-06-30 00:00:00;5255,000000;0,699884
2024-07-01 00:00:00;176,000000;0,699883
2024-07-05 00:00:00;272,000000;0,699883
2024-07-06 00:00:00;3526,000000;0,699882
2024-07-07 00:00:00;8816,000000;0,699881
2024-07-08 00:00:00;226,000000;0,699881
2024-07-11 00:00:00;3273,000000;0,699880
2024-07-12 00:00:00;3219,000000;0,699879
2024-07-13 00:00:00;4644,000000;0,699878
2024-07-14 00:00:00;3747,000000;0,699878
2024-07-15 00:00:00;79,000000;0,699877
2024-07-18 00:00:00;5313,000000;0,699876
2024-07-19 00:00:00;6477,000000;0,699876
2024-07-20 00:00:00;281,000000;0,699875
2024-07-22 00:00:00;580,000000;0,699874
2024-07-23 00:00:00;9008,000000;0,699873
2024-07-24 00:00:00;310,000000;0,699873
2024-07-25 00:00:00;7183,000000;0,699872
2024-07-26 00:00:00;2859,000000;0,699871
2024-07-27 00:00:00;9581,000000;0,699871
2024-07-28 00:00:00;902,000000;0,699870
2024-07-30 00:00:00;2841,000000;0,699869
2024-07-31 00:00:00;4630,000000;0,699868
2024-08-01 00:00:00;210,000000;0,699868
2024-08-04 00:00:00;5544,000000;0,699867
2024-08-05 00:00:00;8287,000000;0,699866
2024-08-06 00:00:00;264,000000;0,699866
2024-08-09 00:00:00;19670,000000;0,699865
2024-08-10 00:00:00;2383,000000;0,699864
2024-08-12 00:00:00;4064,000000;0,699863
2024-08-13 00:00:00;2401,000000;0,699863
2024-08-14 00:00:00;2011,000000;0,699862
2024-08-15 00:00:00;71,000000;0,699861
2024-08-18 00:00:00;405,000000;0,699861
2024-08-19 00:00:00;3325,000000;0,699860
2024-08-20 00:00:00;5438,000000;0,699859
2024-08-21 00:00:00;3203,000000;0,699858
2024-08-22 00:00:00;113,000000;0,699858
2024-08-25 00:00:00;1721,000000;0,699857
2024-08-26 00:00:00;5788,000000;0,699856
2024-08-27 00:00:00;2361,000000;0,699856
2024-08-28 00:00:00;4203,000000;0,699855
2024-08-29 00:00:00;232,000000;0,699854
2024-09-02 00:00:00;1687,000000;0,699853
2024-09-03 00:00:00;2730,000000;0,699853
2024-09-04 00:00:00;9152,000000;0,699852
2024-09-05 00:00:00;299,000000;0,699851
2024-09-07 00:00:00;113,000000;0,699851
2024-09-08 00:00:00;1883,000000;0,699850
2024-09-09 00:00:00;3597,000000;0,699849
2024-09-10 00:00:00;1743,000000;0,699848
2024-09-11 00:00:00;3271,000000;0,699848
2024-09-12 00:00:00;125,000000;0,699847
2024-09-15 00:00:00;785,000000;0,699846
2024-09-16 00:00:00;1777,000000;0,699846
2024-09-17 00:00:00;2073,000000;0,699845
2024-09-18 00:00:00;2230,000000;0,699844
2024-09-19 00:00:00;47,000000;0,699843
2024-09-23 00:00:00;2950,000000;0,699843
2024-09-24 00:00:00;4867,000000;0,699842
2024-09-25 00:00:00;7338,000000;0,699841
2024-09-26 00:00:00;151,000000;0,699841
2024-09-29 00:00:00;1174,000000;0,699840
2024-09-30 00:00:00;2343,000000;0,699839
2024-10-01 00:00:00;5091,000000;0,699838
2024-10-02 00:00:00;3492,000000;0,699838
2024-10-03 00:00:00;94,000000;0,699837
2024-10-08 00:00:00;1062,000000;0,699836
2024-10-09 00:00:00;7374,000000;0,699836
2024-10-10 00:00:00;491,000000;0,699835
2024-10-13 00:00:00;97,000000;0,699834
2024-10-14 00:00:00;3534,000000;0,699833
2024-10-15 00:00:00;6058,000000;0,699833
2024-10-16 00:00:00;7620,000000;0,699832
2024-10-17 00:00:00;185,000000;0,699831
2024-10-22 00:00:00;16690,000000;0,699831
2024-10-23 00:00:00;458,000000;0,699830
2024-10-25 00:00:00;2895,000000;0,699829
2024-10-26 00:00:00;2142,000000;0,699828
2024-10-27 00:00:00;3230,000000;0,699828
2024-10-28 00:00:00;2972,000000;0,699827
2024-10-29 00:00:00;10,000000;0,699826
2024-11-01 00:00:00;437,000000;0,699826
2024-11-02 00:00:00;2538,000000;0,699825
2024-11-03 00:00:00;1613,000000;0,699824
2024-11-04 00:00:00;7780,000000;0,699823
2024-11-05 00:00:00;16,000000;0,699823
2024-11-08 00:00:00;3209,000000;0,699822
2024-11-09 00:00:00;6262,000000;0,699821
2024-11-10 00:00:00;3709,000000;0,699821
2024-11-11 00:00:00;6455,000000;0,699820
2024-11-12 00:00:00;46,000000;0,699819
2024-11-15 00:00:00;10223,000000;0,699818
2024-11-16 00:00:00;2949,000000;0,699818
2024-11-17 00:00:00;5,000000;0,699817
2024-11-20 00:00:00;782,000000;0,699816
2024-11-21 00:00:00;2382,000000;0,699816
2024-11-22 00:00:00;4892,000000;0,699815
2024-11-23 00:00:00;2876,000000;0,699814
2024-11-24 00:00:00;7,000000;0,699813
2024-11-27 00:00:00;982,000000;0,699813
2024-11-28 00:00:00;2477,000000;0,699812
2024-11-29 00:00:00;2818,000000;0,699811
2024-11-30 00:00:00;2658,000000;0,699810
2024-12-01 00:00:00;13,000000;0,699810
2024-12-03 00:00:00;66,000000;0,699809
2024-12-04 00:00:00;2182,000000;0,699808
2024-12-05 00:00:00;2877,000000;0,699808
2024-12-06 00:00:00;1311,000000;0,699807
2024-12-07 00:00:00;1203,000000;0,699806
2024-12-08 00:00:00;0,000000;0,699805
2024-12-11 00:00:00;6368,000000;0,699805
2024-12-12 00:00:00;7361,000000;0,699804
2024-12-13 00:00:00;9,000000;0,699803
2024-12-16 00:00:00;598,000000;0,699803
2024-12-17 00:00:00;8444,000000;0,699802
2024-12-18 00:00:00;8522,000000;0,699801
2024-12-19 00:00:00;24,000000;0,699800
2024-12-23 00:00:00;2282,000000;0,699800
2024-12-24 00:00:00;6773,000000;0,699799
2024-12-25 00:00:00;4077,000000;0,699798
2024-12-26 00:00:00;6,000000;0,699798
2024-12-29 00:00:00;773,000000;0,699797
2024-12-30 00:00:00;2430,000000;0,699796
2024-12-31 00:00:00;1962,000000;0,699795
2025-01-01 00:00:00;2888,000000;0,699795
2025-01-02 00:00:00;6,000000;0,699794
2025-01-04 00:00:00;926,000000;0,699793
2025-01-05 00:00:00;2847,000000;0,699793
2025-01-06 00:00:00;3150,000000;0,699792
2025-01-07 00:00:00;3101,000000;0,699791
2025-01-08 00:00:00;2738,000000;0,699790
2025-01-09 00:00:00;9,000000;0,699790
2025-01-12 00:00:00;3612,000000;0,699789
2025-01-13 00:00:00;4201,000000;0,699788
2025-01-14 00:00:00;2766,000000;0,699788
2025-01-15 00:00:00;2564,000000;0,699787
2025-01-16 00:00:00;7,000000;0,699786
2025-01-19 00:00:00;814,000000;0,699785
2025-01-20 00:00:00;2593,000000;0,699785
2025-01-21 00:00:00;2385,000000;0,699784
2025-01-22 00:00:00;2980,000000;0,699783
2025-01-23 00:00:00;9,000000;0,699783
2025-01-28 00:00:00;6357,000000;0,699782
2025-01-29 00:00:00;8382,000000;0,699781
2025-01-30 00:00:00;14,000000;0,699780
2025-02-01 00:00:00;309,000000;0,699780
2025-02-02 00:00:00;2700,000000;0,699779
2025-02-03 00:00:00;2135,000000;0,699778
2025-02-04 00:00:00;1463,000000;0,699778
2025-02-05 00:00:00;1701,000000;0,699777
2025-02-06 00:00:00;5,000000;0,699776
2025-02-10 00:00:00;4622,000000;0,699775
2025-02-11 00:00:00;4245,000000;0,699775
2025-02-12 00:00:00;3938,000000;0,699774
2025-02-13 00:00:00;11,000000;0,699773
2025-02-14 00:00:00;5680,000000;0,699773
2025-02-15 00:00:00;5119,000000;0,699772
2025-02-16 00:00:00;1936,000000;0,699771
2025-02-17 00:00:00;3309,000000;0,699770
2025-02-18 00:00:00;13,000000;0,699770
2025-02-20 00:00:00;652,000000;0,699769
2025-02-21 00:00:00;2341,000000;0,699768
2025-02-22 00:00:00;1855,000000;0,699768
2025-02-23 00:00:00;1721,000000;0,699767
2025-02-24 00:00:00;1648,000000;0,699766
2025-02-25 00:00:00;9,000000;0,699765
2025-02-27 00:00:00;1635,000000;0,699765
2025-02-28 00:00:00;4217,000000;0,699764
2025-03-01 00:00:00;1235,000000;0,699763
2025-03-02 00:00:00;2815,000000;0,699763
2025-03-03 00:00:00;1998,000000;0,699762
2025-03-04 00:00:00;3,000000;0,699761
2025-03-07 00:00:00;1049,000000;0,699760
2025-03-08 00:00:00;2521,000000;0,699760
2025-03-09 00:00:00;3435,000000;0,699759
2025-03-10 00:00:00;1747,000000;0,699758
2025-03-11 00:00:00;7,000000;0,699758
2025-03-15 00:00:00;1634,000000;0,699757
2025-03-16 00:00:00;3043,000000;0,699756
2025-03-17 00:00:00;6111,000000;0,699755
2025-03-18 00:00:00;16,000000;0,699755
2025-03-21 00:00:00;2644,000000;0,699754
2025-03-22 00:00:00;2714,000000;0,699753
2025-03-23 00:00:00;1731,000000;0,699753
2025-03-24 00:00:00;2313,000000;0,699752
2025-03-25 00:00:00;15,000000;0,699751
2025-03-27 00:00:00;796,000000;0,699750
2025-03-28 00:00:00;1895,000000;0,699750
2025-03-29 00:00:00;1837,000000;0,699749
2025-03-30 00:00:00;1766,000000;0,699748
2025-03-31 00:00:00;2269,000000;0,699748
2025-04-01 00:00:00;59,000000;0,699747
2025-04-04 00:00:00;631,000000;0,699746
2025-04-05 00:00:00;1370,000000;0,699745
2025-04-06 00:00:00;1208,000000;0,699745
2025-04-07 00:00:00;1639,000000;0,699744
2025-04-08 00:00:00;70,000000;0,699743
2025-04-11 00:00:00;1436,000000;0,699743
2025-04-12 00:00:00;3702,000000;0,699742
2025-04-13 00:00:00;3271,000000;0,699741
2025-04-14 00:00:00;3152,000000;0,699740
2025-04-15 00:00:00;122,000000;0,699740
2025-04-19 00:00:00;3722,000000;0,699739
2025-04-20 00:00:00;3297,000000;0,699738
2025-04-21 00:00:00;2147,000000;0,699738
2025-04-22 00:00:00;71,000000;0,699737
2025-04-26 00:00:00;2524,000000;0,699736
2025-04-27 00:00:00;1820,000000;0,699735
2025-04-28 00:00:00;3569,000000;0,699735
2025-04-29 00:00:00;112,000000;0,699734
2025-05-03 00:00:00;381,000000;0,699733
2025-05-04 00:00:00;3398,000000;0,699733
2025-05-05 00:00:00;10889,000000;0,699732
2025-05-06 00:00:00;810,000000;0,699731
2025-05-08 00:00:00;477,000000;0,699730
2025-05-09 00:00:00;7911,000000;0,699730
2025-05-10 00:00:00;4353,000000;0,699729
2025-05-11 00:00:00;2537,000000;0,699728
2025-05-12 00:00:00;1527,000000;0,699728
2025-05-13 00:00:00;54,000000;0,699727
2025-05-16 00:00:00;781,000000;0,699726
2025-05-17 00:00:00;2806,000000;0,699725
2025-05-18 00:00:00;1685,000000;0,699725
2025-05-19 00:00:00;4296,000000;0,699724
2025-05-20 00:00:00;361,000000;0,699723
2025-05-21 00:00:00;2334,000000;0,699723
2025-05-22 00:00:00;7032,000000;0,699722
2025-05-23 00:00:00;4793,000000;0,699721
2025-05-24 00:00:00;110,000000;0,699720
2025-05-28 00:00:00;2167,000000;0,699720
2025-05-29 00:00:00;2639,000000;0,699719
2025-05-30 00:00:00;2412,000000;0,699718
2025-05-31 00:00:00;55,000000;0,699718
2025-06-04 00:00:00;6699,000000;0,699717
2025-06-05 00:00:00;5239,000000;0,699716
2025-06-06 00:00:00;5253,000000;0,699715
2025-06-07 00:00:00;117,000000;0,699715
2025-06-10 00:00:00;227,000000;0,699714
2025-06-11 00:00:00;2760,000000;0,699713
2025-06-12 00:00:00;2483,000000;0,699713
2025-06-13 00:00:00;3069,000000;0,699712
2025-06-14 00:00:00;123,000000;0,699711
2025-06-17 00:00:00;503,000000;0,699710
2025-06-18 00:00:00;3045,000000;0,699710
2025-06-19 00:00:00;2487,000000;0,699709
2025-06-20 00:00:00;3019,000000;0,699708
2025-06-21 00:00:00;151,000000;0,699707
2025-06-24 00:00:00;974,000000;0,699707
2025-06-25 00:00:00;3087,000000;0,699706
2025-06-26 00:00:00;3943,000000;0,699705
2025-06-27 00:00:00;1843,000000;0,699705
2025-06-28 00:00:00;60,000000;0,699704
2025-06-30 00:00:00;763,000000;0,699703
2025-07-01 00:00:00;3365,000000;0,699702
2025-07-02 00:00:00;2713,000000;0,699702
2025-07-03 00:00:00;2449,000000;0,699701
2025-07-04 00:00:00;2509,000000;0,699700
2025-07-05 00:00:00;84,000000;0,699700
2025-07-08 00:00:00;1598,000000;0,699699
2025-07-09 00:00:00;1223,000000;0,699698
2025-07-10 00:00:00;2553,000000;0,699697
2025-07-11 00:00:00;2522,000000;0,699697
2025-07-12 00:00:00;98,000000;0,699696
2025-07-15 00:00:00;1036,000000;0,699695
2025-07-16 00:00:00;2021,000000;0,699695
2025-07-17 00:00:00;2421,000000;0,699694
2025-07-18 00:00:00;8274,000000;0,699693
2025-07-19 00:00:00;279,000000;0,699692
2025-07-22 00:00:00;1599,000000;0,699692
2025-07-23 00:00:00;1759,000000;0,699691
2025-07-24 00:00:00;1678,000000;0,699690
2025-07-25 00:00:00;3390,000000;0,699690
2025-07-26 00:00:00;97,000000;0,699689
2025-07-29 00:00:00;721,000000;0,699688
2025-07-30 00:00:00;1667,000000;0,699687
2025-07-31 00:00:00;1543,000000;0,699687
2025-08-01 00:00:00;1849,000000;0,699686
2025-08-02 00:00:00;67,000000;0,699685
2025-08-05 00:00:00;350,000000;0,699685
2025-08-06 00:00:00;2331,000000;0,699684
2025-08-07 00:00:00;5829,000000;0,699683
2025-08-08 00:00:00;3432,000000;0,699682
2025-08-09 00:00:00;500,000000;0,699682
2025-08-10 00:00:00;468,000000;0,699681
